timestamp,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness,day_of_week,year,month,hour,day_of_week_encoded
2023-12-08 14:28:00,78,20,20,38,71,58,0.0517621145374449,Friday,2023,12,14,0
2023-12-08 15:21:00,57,17,13,27,10,46,0.2217573221757322,Friday,2023,12,15,0
2023-12-08 15:22:00,62,15,15,32,81,65,0.1192443919716647,Friday,2023,12,15,0
2023-12-08 15:37:00,88,21,24,43,108,51,0.0444444444444444,Friday,2023,12,15,0
2023-12-08 15:55:30,80,22,17,41,74,52,0.055930568948891,Friday,2023,12,15,0
2023-12-08 16:10:30,80,18,20,42,0,52,0.0858490566037735,Friday,2023,12,16,0
2023-12-08 16:11:00,76,18,21,37,81,68,0.1104185218165627,Friday,2023,12,16,0
2023-12-08 16:35:00,72,16,13,43,47,65,0.0804953560371517,Friday,2023,12,16,0
2023-12-08 17:31:30,76,17,16,43,62,53,0.0669045495093666,Friday,2023,12,17,0
2023-12-08 17:32:30,76,20,15,41,96,70,0.1253701875616979,Friday,2023,12,17,0
2023-12-08 17:45:30,83,22,18,43,98,59,0.0454545454545454,Friday,2023,12,17,0
2023-12-08 18:09:30,87,20,22,45,120,58,0.0785296574770259,Friday,2023,12,18,0
2023-12-08 22:19:00,63,17,16,30,53,65,0.1806543385490754,Friday,2023,12,22,0
2023-12-09 12:10:30,52,14,11,27,33,55,0.1457085828343313,Saturday,2023,12,12,2
2023-12-09 14:30:00,75,19,21,35,89,59,0.0523665659617321,Saturday,2023,12,14,2
2023-12-09 14:43:30,79,21,23,35,76,63,0.0935738444193912,Saturday,2023,12,14,2
2023-12-09 15:05:00,80,20,20,40,102,64,0.113573407202216,Saturday,2023,12,15,2
2023-12-09 15:10:30,76,17,20,39,84,49,0.0595111583421891,Saturday,2023,12,15,2
2023-12-09 15:26:00,72,14,18,40,19,52,0.0825082508250825,Saturday,2023,12,15,2
2023-12-09 16:04:00,85,21,18,46,117,67,0.0993788819875776,Saturday,2023,12,16,2
2023-12-09 16:52:30,90,22,21,47,71,54,0.0395348837209302,Saturday,2023,12,16,2
2023-12-09 16:58:00,86,19,22,45,71,66,0.0867579908675799,Saturday,2023,12,16,2
2023-12-09 17:55:00,66,18,13,35,71,67,0.1009055627425614,Saturday,2023,12,17,2
2023-12-09 18:06:30,60,18,10,32,50,46,0.201025641025641,Saturday,2023,12,18,2
2023-12-09 23:11:30,77,18,21,38,105,66,0.1053571428571428,Saturday,2023,12,23,2
2023-12-10 12:48:30,75,17,21,37,24,63,0.0879629629629629,Sunday,2023,12,12,3
2023-12-10 13:05:30,68,15,19,34,44,52,0.0410958904109589,Sunday,2023,12,13,3
2023-12-10 13:27:00,71,13,23,35,28,66,0.0620782726045884,Sunday,2023,12,13,3
2023-12-10 13:43:30,80,20,25,35,38,61,0.0255681818181818,Sunday,2023,12,13,3
2023-12-10 13:45:00,70,15,18,37,56,65,0.0868516284680337,Sunday,2023,12,13,3
2023-12-10 13:50:00,76,19,20,37,62,53,0.0614525139664804,Sunday,2023,12,13,3
2023-12-10 13:58:30,79,22,20,37,72,48,0.1445929526123937,Sunday,2023,12,13,3
2023-12-10 14:05:00,70,17,17,36,74,49,0.0455696202531645,Sunday,2023,12,14,3
2023-12-10 14:07:30,81,20,23,38,41,58,0.058343057176196,Sunday,2023,12,14,3
2023-12-10 15:02:30,82,20,22,40,52,71,0.0678733031674208,Sunday,2023,12,15,3
2023-12-10 15:57:00,63,15,11,37,32,57,0.1701357466063348,Sunday,2023,12,15,3
2023-12-10 16:39:00,82,20,21,41,115,60,0.0852550663871418,Sunday,2023,12,16,3
2023-12-10 20:56:30,91,25,22,44,151,69,0.0803289057558507,Sunday,2023,12,20,3
2023-12-10 22:57:00,73,18,19,36,94,65,0.1234840132304299,Sunday,2023,12,22,3
2023-12-11 13:15:30,80,21,22,37,58,61,0.0923076923076923,Monday,2023,12,13,1
2023-12-11 13:36:30,75,17,20,38,19,52,0.1047979797979797,Monday,2023,12,13,1
2023-12-11 13:49:00,75,17,21,37,69,54,0.0650306748466257,Monday,2023,12,13,1
2023-12-11 13:51:30,68,18,18,32,44,46,0.2037974683544303,Monday,2023,12,13,1
2023-12-11 13:54:30,84,21,24,39,78,61,0.0384167636786961,Monday,2023,12,13,1
2023-12-11 13:54:30,77,18,20,39,36,50,0.0365853658536585,Monday,2023,12,13,1
2023-12-11 14:22:00,83,21,19,43,64,64,0.105037513397642,Monday,2023,12,14,1
2023-12-11 14:31:00,77,17,19,41,66,60,0.0671414038657172,Monday,2023,12,14,1
2023-12-11 15:36:00,73,17,17,39,40,59,0.1497584541062802,Monday,2023,12,15,1
2023-12-11 15:43:00,83,21,23,39,78,57,0.0577576443941109,Monday,2023,12,15,1
2023-12-11 16:04:30,74,17,16,41,61,63,0.1577689243027888,Monday,2023,12,16,1
2023-12-11 16:20:00,88,21,21,46,63,69,0.0977859778597785,Monday,2023,12,16,1
2023-12-11 19:31:00,75,18,22,35,73,66,0.1149943630214205,Monday,2023,12,19,1
2023-12-11 22:34:00,83,20,21,42,86,65,0.0985324947589098,Monday,2023,12,22,1
2023-12-12 12:54:00,77,22,19,36,88,61,0.1097099621689785,Tuesday,2023,12,12,5
2023-12-12 13:53:30,78,15,21,42,34,51,0.0630517023959646,Tuesday,2023,12,13,5
2023-12-12 13:53:30,80,21,24,35,76,51,0.0439882697947214,Tuesday,2023,12,13,5
2023-12-12 14:10:00,81,19,23,39,50,55,0.0521642619311875,Tuesday,2023,12,14,5
2023-12-12 14:20:30,78,21,18,39,51,44,0.1928651059085841,Tuesday,2023,12,14,5
2023-12-12 14:28:00,83,21,24,38,72,61,0.0450928381962864,Tuesday,2023,12,14,5
2023-12-12 14:49:00,81,21,18,42,75,63,0.104984093319194,Tuesday,2023,12,14,5
2023-12-12 15:01:00,81,21,22,38,95,61,0.061293984108967,Tuesday,2023,12,15,5
2023-12-12 15:19:00,67,17,20,30,99,64,0.1195779601406799,Tuesday,2023,12,15,5
2023-12-12 15:32:30,76,20,18,38,65,56,0.0433212996389891,Tuesday,2023,12,15,5
2023-12-12 15:42:00,67,16,16,35,60,64,0.1399832355406538,Tuesday,2023,12,15,5
2023-12-12 16:26:30,79,21,19,39,62,68,0.1186623516720604,Tuesday,2023,12,16,5
2023-12-12 17:43:00,68,15,12,41,21,57,0.1823035850495804,Tuesday,2023,12,17,5
2023-12-12 22:56:00,75,19,20,36,110,65,0.128235294117647,Tuesday,2023,12,22,5
2023-12-13 12:31:00,68,20,17,31,45,65,0.1220068415051311,Wednesday,2023,12,12,6
2023-12-13 13:20:00,73,16,21,36,35,51,0.0546378653113087,Wednesday,2023,12,13,6
2023-12-13 13:42:30,88,21,24,43,51,62,0.0458015267175572,Wednesday,2023,12,13,6
2023-12-13 13:54:30,68,17,12,39,55,62,0.0972067039106145,Wednesday,2023,12,13,6
2023-12-13 13:59:30,73,18,18,37,73,50,0.0517241379310344,Wednesday,2023,12,13,6
2023-12-13 14:05:00,79,21,20,38,80,61,0.0941798941798941,Wednesday,2023,12,14,6
2023-12-13 14:31:30,59,15,17,27,48,44,0.200956937799043,Wednesday,2023,12,14,6
2023-12-13 14:51:00,84,21,21,42,76,68,0.1042553191489361,Wednesday,2023,12,14,6
2023-12-13 15:19:30,78,19,23,36,50,57,0.0646992054483541,Wednesday,2023,12,15,6
2023-12-13 16:20:00,76,17,19,40,52,57,0.0993500464252553,Wednesday,2023,12,16,6
2023-12-13 16:42:00,83,17,23,43,69,54,0.068157614483493,Wednesday,2023,12,16,6
2023-12-13 20:58:30,83,20,21,42,66,64,0.0950095969289827,Wednesday,2023,12,20,6
2023-12-13 21:09:30,76,19,22,35,98,65,0.0939431396786155,Wednesday,2023,12,21,6
2023-12-14 11:20:00,62,16,18,28,26,45,0.1957364341085271,Thursday,2023,12,11,4
2023-12-14 13:41:30,73,21,15,37,75,51,0.071523178807947,Thursday,2023,12,13,4
2023-12-14 13:58:00,80,19,24,37,27,51,0.055207026348808,Thursday,2023,12,13,4
2023-12-14 14:18:00,78,21,23,34,62,62,0.0533707865168539,Thursday,2023,12,14,4
2023-12-14 14:23:30,85,22,20,43,92,62,0.1351351351351351,Thursday,2023,12,14,4
2023-12-14 14:39:00,78,22,14,42,90,63,0.0875912408759124,Thursday,2023,12,14,4
2023-12-14 14:49:30,85,21,22,42,69,58,0.0618336886993603,Thursday,2023,12,14,4
2023-12-14 15:10:00,68,17,17,34,92,66,0.1133047210300429,Thursday,2023,12,15,4
2023-12-14 15:32:00,78,18,17,43,68,54,0.0556660039761431,Thursday,2023,12,15,4
2023-12-14 15:46:00,87,22,19,46,126,61,0.0451552210724365,Thursday,2023,12,15,4
2023-12-14 15:54:00,86,17,23,46,80,55,0.0698772426817752,Thursday,2023,12,15,4
2023-12-14 16:35:00,78,21,15,42,80,67,0.1119920713577799,Thursday,2023,12,16,4
2023-12-14 17:12:30,63,18,21,24,76,63,0.1171974522292993,Thursday,2023,12,17,4
2023-12-14 22:04:00,79,19,18,42,113,64,0.1311806256306761,Thursday,2023,12,22,4
2023-12-15 13:36:00,68,16,23,29,65,62,0.0761904761904762,Friday,2023,12,13,0
2023-12-15 13:50:30,87,24,21,42,127,62,0.0945273631840796,Friday,2023,12,13,0
2023-12-15 14:21:00,66,14,20,32,47,52,0.056551724137931,Friday,2023,12,14,0
2023-12-15 14:26:30,82,21,23,38,40,62,0.055350553505535,Friday,2023,12,14,0
2023-12-15 15:41:00,82,21,19,42,105,51,0.0502049180327868,Friday,2023,12,15,0
2023-12-15 15:49:00,78,22,14,42,104,64,0.0833333333333333,Friday,2023,12,15,0
2023-12-15 15:55:00,81,20,21,40,41,56,0.0686947988223748,Friday,2023,12,15,0
2023-12-15 16:05:00,79,17,23,39,54,57,0.0533926585094549,Friday,2023,12,16,0
2023-12-15 16:26:00,75,22,12,41,88,45,0.1450381679389313,Friday,2023,12,16,0
2023-12-15 16:33:30,82,20,19,43,89,66,0.1127098321342925,Friday,2023,12,16,0
2023-12-15 18:32:00,72,21,13,38,68,69,0.0713513513513513,Friday,2023,12,18,0
2023-12-15 19:32:30,86,20,21,45,92,63,0.1151202749140893,Friday,2023,12,19,0
2023-12-15 19:38:00,88,22,21,45,91,53,0.091970802919708,Friday,2023,12,19,0
2023-12-15 20:56:00,69,16,21,32,42,65,0.1042857142857142,Friday,2023,12,20,0
2023-12-16 14:09:00,78,20,22,36,51,62,0.0882002383790226,Saturday,2023,12,14,2
2023-12-16 15:26:00,79,20,19,40,31,51,0.1096774193548387,Saturday,2023,12,15,2
2023-12-16 15:30:00,74,21,15,38,84,51,0.061293984108967,Saturday,2023,12,15,2
2023-12-16 15:52:30,77,17,18,42,84,65,0.1314717859220477,Saturday,2023,12,15,2
2023-12-16 15:57:30,68,21,13,34,44,61,0.0492537313432835,Saturday,2023,12,15,2
2023-12-16 15:57:30,85,22,22,41,79,57,0.0544783010156971,Saturday,2023,12,15,2
2023-12-16 16:05:00,79,21,19,39,80,62,0.1206735266604303,Saturday,2023,12,16,2
2023-12-16 16:31:30,66,16,14,36,66,51,0.0602409638554216,Saturday,2023,12,16,2
2023-12-16 16:32:00,86,23,17,46,107,65,0.1160639192598822,Saturday,2023,12,16,2
2023-12-16 16:58:30,80,17,21,42,53,56,0.0647342995169082,Saturday,2023,12,16,2
2023-12-16 17:03:30,71,22,14,35,65,47,0.1583949313621964,Saturday,2023,12,17,2
2023-12-16 17:06:30,79,22,16,41,110,69,0.0910815939278937,Saturday,2023,12,17,2
2023-12-16 17:51:00,56,19,13,24,73,61,0.0795660036166365,Saturday,2023,12,17,2
2023-12-16 20:04:30,76,18,22,36,85,65,0.0920245398773006,Saturday,2023,12,20,2
2023-12-17 12:14:30,72,16,19,37,56,65,0.1365227537922987,Sunday,2023,12,12,3
2023-12-17 12:58:00,80,21,24,35,71,62,0.0567081604426002,Sunday,2023,12,12,3
2023-12-17 13:29:30,75,18,19,38,43,64,0.094017094017094,Sunday,2023,12,13,3
2023-12-17 13:54:30,77,17,24,36,76,56,0.0447330447330447,Sunday,2023,12,13,3
2023-12-17 13:55:00,84,22,19,43,105,63,0.1083499005964214,Sunday,2023,12,13,3
2023-12-17 13:56:30,73,16,20,37,41,52,0.079345088161209,Sunday,2023,12,13,3
2023-12-17 14:00:00,83,21,23,39,54,57,0.0520951302378255,Sunday,2023,12,14,3
2023-12-17 14:07:00,82,21,23,38,46,52,0.0292993630573248,Sunday,2023,12,14,3
2023-12-17 14:30:00,77,16,20,41,71,49,0.0815494393476044,Sunday,2023,12,14,3
2023-12-17 14:32:00,78,20,19,39,30,48,0.1832402234636871,Sunday,2023,12,14,3
2023-12-17 15:18:00,77,18,23,36,99,63,0.0872662511130899,Sunday,2023,12,15,3
2023-12-17 16:44:30,85,21,22,42,125,64,0.1106222501571338,Sunday,2023,12,16,3
2023-12-17 19:56:30,76,19,20,37,69,64,0.0921820303383897,Sunday,2023,12,19,3
2023-12-18 10:49:00,69,20,22,27,31,53,0.0444964871194379,Monday,2023,12,10,1
2023-12-18 13:03:00,91,25,20,46,142,63,0.0883116883116883,Monday,2023,12,13,1
2023-12-18 13:52:30,77,19,20,38,47,51,0.0668348045397225,Monday,2023,12,13,1
2023-12-18 14:09:30,81,21,22,38,79,52,0.0338785046728971,Monday,2023,12,14,1
2023-12-18 14:14:00,68,19,18,31,69,47,0.1983852364475201,Monday,2023,12,14,1
2023-12-18 14:17:00,75,19,14,42,97,62,0.0901554404145077,Monday,2023,12,14,1
2023-12-18 14:22:00,52,14,21,17,26,62,0.1354961832061068,Monday,2023,12,14,1
2023-12-18 14:51:00,71,15,20,36,27,64,0.0978354978354978,Monday,2023,12,14,1
2023-12-18 14:58:00,89,23,24,42,120,61,0.0618336886993603,Monday,2023,12,14,1
2023-12-18 15:38:30,80,18,20,42,40,70,0.099481865284974,Monday,2023,12,15,1
2023-12-18 15:41:00,76,21,14,41,45,47,0.1088911088911089,Monday,2023,12,15,1
2023-12-18 16:27:00,85,20,23,42,57,57,0.0673724735322425,Monday,2023,12,16,1
2023-12-18 18:10:30,66,17,18,31,58,64,0.1137440758293838,Monday,2023,12,18,1
2023-12-19 12:10:00,62,19,17,26,63,63,0.1305389221556886,Tuesday,2023,12,12,5
2023-12-19 12:59:00,83,22,18,43,92,62,0.0635091496232508,Tuesday,2023,12,12,5
2023-12-19 13:32:30,68,14,20,34,30,50,0.0552995391705069,Tuesday,2023,12,13,5
2023-12-19 13:48:00,78,19,24,35,25,55,0.0525739320920043,Tuesday,2023,12,13,5
2023-12-19 14:12:30,78,18,23,37,71,52,0.0287581699346405,Tuesday,2023,12,14,5
2023-12-19 14:13:30,72,20,20,32,39,46,0.1364705882352941,Tuesday,2023,12,14,5
2023-12-19 14:39:00,80,20,19,41,82,58,0.0566228513650151,Tuesday,2023,12,14,5
2023-12-19 15:07:00,78,24,13,41,125,63,0.0927152317880794,Tuesday,2023,12,15,5
2023-12-19 15:15:30,73,18,20,35,56,53,0.0556994818652849,Tuesday,2023,12,15,5
2023-12-19 15:33:00,76,17,14,45,96,48,0.0735163861824623,Tuesday,2023,12,15,5
2023-12-19 15:52:00,78,17,19,42,87,68,0.118792599805258,Tuesday,2023,12,15,5
2023-12-19 22:19:00,79,20,18,41,123,65,0.1004739336492891,Tuesday,2023,12,22,5
2023-12-20 12:08:30,66,17,19,30,33,46,0.1778471138845553,Wednesday,2023,12,12,6
2023-12-20 13:05:30,60,16,17,27,50,63,0.1202113606340819,Wednesday,2023,12,13,6
2023-12-20 13:19:00,83,21,24,38,49,63,0.0421994884910485,Wednesday,2023,12,13,6
2023-12-20 13:36:00,79,16,24,39,69,51,0.0309892729439809,Wednesday,2023,12,13,6
2023-12-20 13:51:30,87,21,24,42,49,55,0.0514469453376205,Wednesday,2023,12,13,6
2023-12-20 14:08:00,79,21,22,36,81,64,0.1102535832414553,Wednesday,2023,12,14,6
2023-12-20 14:09:30,71,17,17,37,9,50,0.0571049136786188,Wednesday,2023,12,14,6
2023-12-20 15:06:00,75,17,22,36,83,53,0.0780487804878048,Wednesday,2023,12,15,6
2023-12-20 15:12:00,80,21,13,46,97,64,0.1070448307410796,Wednesday,2023,12,15,6
2023-12-20 15:17:00,71,17,17,37,47,67,0.1127197518097207,Wednesday,2023,12,15,6
2023-12-20 15:30:30,84,22,22,40,107,58,0.0693756194251734,Wednesday,2023,12,15,6
2023-12-20 15:41:30,79,19,19,41,65,50,0.0712074303405572,Wednesday,2023,12,15,6
2023-12-20 21:01:30,69,16,20,33,83,66,0.1043593130779392,Wednesday,2023,12,21,6
2023-12-21 13:51:00,69,19,13,37,56,65,0.0915119363395225,Thursday,2023,12,13,4
2023-12-21 14:07:30,73,20,15,38,59,51,0.1206496519721577,Thursday,2023,12,14,4
2023-12-21 14:10:00,77,21,23,33,48,53,0.0513966480446927,Thursday,2023,12,14,4
2023-12-21 14:17:00,82,20,23,39,78,62,0.0485549132947976,Thursday,2023,12,14,4
2023-12-21 14:25:00,80,21,21,38,55,58,0.060200668896321,Thursday,2023,12,14,4
2023-12-21 14:35:00,72,22,15,35,81,46,0.0802833530106257,Thursday,2023,12,14,4
2023-12-21 14:41:00,84,21,23,40,52,51,0.04004329004329,Thursday,2023,12,14,4
2023-12-21 14:51:30,77,21,16,40,73,64,0.0644067796610169,Thursday,2023,12,14,4
2023-12-21 15:29:00,70,18,21,31,62,60,0.0776699029126213,Thursday,2023,12,15,4
2023-12-21 15:48:00,68,18,16,34,71,50,0.0675818373812038,Thursday,2023,12,15,4
2023-12-21 16:08:00,79,18,17,44,74,63,0.103388357949609,Thursday,2023,12,16,4
2023-12-21 16:20:00,77,21,15,41,66,67,0.1202466598150051,Thursday,2023,12,16,4
2023-12-21 22:36:00,80,19,20,41,120,67,0.1204044117647058,Thursday,2023,12,22,4
2023-12-22 13:23:30,80,21,24,35,82,62,0.0576652601969057,Friday,2023,12,13,0
2023-12-22 14:25:30,74,21,14,39,73,51,0.0931603773584905,Friday,2023,12,14,0
2023-12-22 14:53:00,85,21,22,42,73,66,0.0922920892494929,Friday,2023,12,14,0
2023-12-22 14:53:30,78,21,16,41,38,48,0.0888429752066115,Friday,2023,12,14,0
2023-12-22 15:50:00,77,23,19,35,121,58,0.0613362541073384,Friday,2023,12,15,0
2023-12-22 15:57:30,74,19,16,39,62,66,0.1098398169336384,Friday,2023,12,15,0
2023-12-22 16:01:00,83,21,20,42,86,51,0.0408602150537634,Friday,2023,12,16,0
2023-12-22 16:11:00,81,21,18,42,91,51,0.0660098522167487,Friday,2023,12,16,0
2023-12-22 16:16:30,63,15,14,34,37,53,0.0566037735849056,Friday,2023,12,16,0
2023-12-22 17:02:30,77,17,19,41,81,63,0.1414885777450258,Friday,2023,12,17,0
2023-12-22 17:13:00,66,19,21,26,33,53,0.0952380952380952,Friday,2023,12,17,0
2023-12-22 17:17:30,83,22,19,42,93,60,0.0616016427104722,Friday,2023,12,17,0
2023-12-22 17:20:00,74,21,13,40,69,68,0.1402714932126696,Friday,2023,12,17,0
2023-12-22 17:39:30,87,22,22,43,83,59,0.0663764961915125,Friday,2023,12,17,0
2023-12-22 22:21:30,80,20,21,39,94,67,0.1022443890274314,Friday,2023,12,22,0
2023-12-23 13:16:00,69,16,15,38,59,51,0.080722891566265,Saturday,2023,12,13,2
2023-12-23 13:38:00,80,20,22,38,53,62,0.0588957055214723,Saturday,2023,12,13,2
2023-12-23 14:48:30,71,18,17,36,33,52,0.1237230419977298,Saturday,2023,12,14,2
2023-12-23 15:12:00,71,21,18,32,45,49,0.1053435114503816,Saturday,2023,12,15,2
2023-12-23 15:14:30,75,21,16,38,82,51,0.0475609756097561,Saturday,2023,12,15,2
2023-12-23 15:17:30,78,19,17,42,122,63,0.1068938807126258,Saturday,2023,12,15,2
2023-12-23 16:20:00,74,19,14,41,77,66,0.111,Saturday,2023,12,16,2
2023-12-23 16:31:00,92,23,22,47,91,55,0.0511508951406649,Saturday,2023,12,16,2
2023-12-23 16:33:00,84,19,21,44,110,58,0.0755048287971905,Saturday,2023,12,16,2
2023-12-23 16:44:00,73,21,15,37,78,66,0.0896708286038592,Saturday,2023,12,16,2
2023-12-23 16:55:00,81,21,22,38,84,53,0.0778128286014721,Saturday,2023,12,16,2
2023-12-23 17:25:30,84,24,18,42,141,59,0.0847457627118644,Saturday,2023,12,17,2
2023-12-23 17:53:00,79,19,19,41,57,69,0.1145510835913312,Saturday,2023,12,17,2
2023-12-23 18:05:00,71,18,19,34,88,58,0.1704422869471413,Saturday,2023,12,18,2
2023-12-23 23:00:30,71,16,20,35,97,67,0.1023359288097886,Saturday,2023,12,23,2
2023-12-24 13:29:00,77,21,20,36,63,65,0.1322751322751322,Sunday,2023,12,13,3
2023-12-24 13:49:00,69,15,21,33,53,52,0.074820143884892,Sunday,2023,12,13,3
2023-12-24 13:52:00,68,17,14,37,82,66,0.087292817679558,Sunday,2023,12,13,3
2023-12-24 13:52:30,81,21,23,37,78,60,0.0542929292929292,Sunday,2023,12,13,3
2023-12-24 14:00:00,81,21,23,37,78,52,0.0641509433962264,Sunday,2023,12,14,3
2023-12-24 14:09:00,86,22,22,42,86,54,0.049466537342386,Sunday,2023,12,14,3
2023-12-24 14:16:00,83,22,23,38,91,58,0.0509413067552602,Sunday,2023,12,14,3
2023-12-24 14:50:00,78,18,21,39,33,69,0.0822998872604284,Sunday,2023,12,14,3
2023-12-24 15:05:00,85,22,21,42,98,68,0.1089201877934272,Sunday,2023,12,15,3
2023-12-24 15:19:30,65,14,13,38,64,53,0.0751173708920187,Sunday,2023,12,15,3
2023-12-24 16:18:00,78,22,18,38,93,57,0.0685434516523867,Sunday,2023,12,16,3
2023-12-24 18:00:00,72,19,18,35,82,57,0.0963572267920094,Sunday,2023,12,18,3
2023-12-24 22:15:30,77,17,21,39,98,67,0.112938596491228,Sunday,2023,12,22,3
2023-12-25 12:19:00,62,17,11,34,64,54,0.1139755766621438,Monday,2023,12,12,1
2023-12-25 13:02:00,53,18,14,21,64,58,0.1116138763197586,Monday,2023,12,13,1
2023-12-25 13:37:30,66,15,16,35,27,51,0.0633802816901408,Monday,2023,12,13,1
2023-12-25 13:38:30,76,22,17,37,68,49,0.1891223733003708,Monday,2023,12,13,1
2023-12-25 13:57:00,80,23,18,39,116,66,0.1080213903743315,Monday,2023,12,13,1
2023-12-25 14:03:30,79,20,22,37,98,62,0.0404280618311533,Monday,2023,12,14,1
2023-12-25 14:09:30,79,21,21,37,66,52,0.031081081081081,Monday,2023,12,14,1
2023-12-25 14:18:00,77,18,20,39,54,65,0.0986547085201793,Monday,2023,12,14,1
2023-12-25 14:24:00,68,17,21,30,103,58,0.0579857578840284,Monday,2023,12,14,1
2023-12-25 14:39:30,68,16,20,32,45,55,0.0723039215686274,Monday,2023,12,14,1
2023-12-25 14:58:30,69,21,18,30,61,69,0.1353558926487748,Monday,2023,12,14,1
2023-12-25 15:07:00,84,19,19,46,80,67,0.1068139963167587,Monday,2023,12,15,1
2023-12-25 15:56:00,84,22,20,42,98,57,0.0596707818930041,Monday,2023,12,15,1
2023-12-25 16:08:00,90,21,22,47,68,53,0.0449438202247191,Monday,2023,12,16,1
2023-12-25 21:29:30,68,16,20,32,79,67,0.1219512195121951,Monday,2023,12,21,1
2023-12-26 07:55:30,35,14,8,13,33,65,0.2296564195298372,Tuesday,2023,12,7,5
2023-12-26 11:44:00,77,19,21,37,92,66,0.0973654066437571,Tuesday,2023,12,11,5
2023-12-26 13:38:30,78,21,21,36,42,53,0.0785791173304628,Tuesday,2023,12,13,5
2023-12-26 13:40:30,81,21,24,36,66,63,0.064388961892247,Tuesday,2023,12,13,5
2023-12-26 13:58:00,72,19,18,35,57,52,0.0484094052558782,Tuesday,2023,12,13,5
2023-12-26 14:09:00,79,21,22,36,46,52,0.0322128851540616,Tuesday,2023,12,14,5
2023-12-26 14:14:00,75,19,23,33,44,48,0.0961098398169336,Tuesday,2023,12,14,5
2023-12-26 14:18:30,76,21,18,37,50,54,0.0631229235880398,Tuesday,2023,12,14,5
2023-12-26 14:41:00,78,19,18,41,113,65,0.0889348500517063,Tuesday,2023,12,14,5
2023-12-26 14:49:00,75,19,20,36,86,57,0.0592515592515592,Tuesday,2023,12,14,5
2023-12-26 16:06:30,68,15,15,38,67,56,0.0818777292576419,Tuesday,2023,12,16,5
2023-12-26 16:21:30,85,19,22,44,48,56,0.0759606791778373,Tuesday,2023,12,16,5
2023-12-26 16:39:00,66,18,16,32,43,69,0.1592091571279916,Tuesday,2023,12,16,5
2023-12-26 17:54:00,82,21,20,41,91,59,0.081208687440982,Tuesday,2023,12,17,5
2023-12-26 23:24:30,79,21,22,36,70,68,0.0887573964497041,Tuesday,2023,12,23,5
2023-12-27 07:45:00,48,14,10,24,28,67,0.1395793499043977,Wednesday,2023,12,7,6
2023-12-27 13:30:00,63,14,18,31,35,58,0.0798122065727699,Wednesday,2023,12,13,6
2023-12-27 13:52:30,85,24,18,43,131,65,0.0776699029126213,Wednesday,2023,12,13,6
2023-12-27 14:05:00,73,15,22,36,43,51,0.0524246395806028,Wednesday,2023,12,14,6
2023-12-27 14:09:00,85,21,24,40,83,52,0.0342857142857142,Wednesday,2023,12,14,6
2023-12-27 14:09:30,72,17,22,33,58,55,0.0455212922173274,Wednesday,2023,12,14,6
2023-12-27 14:33:00,61,18,22,21,60,59,0.1070780399274047,Wednesday,2023,12,14,6
2023-12-27 14:36:00,74,19,18,37,59,46,0.1851851851851851,Wednesday,2023,12,14,6
2023-12-27 14:36:30,79,19,18,42,109,64,0.0905218317358892,Wednesday,2023,12,14,6
2023-12-27 15:11:00,77,21,21,35,72,57,0.0537240537240537,Wednesday,2023,12,15,6
2023-12-27 15:38:00,79,20,18,41,65,67,0.1565656565656565,Wednesday,2023,12,15,6
2023-12-27 16:07:30,89,21,22,46,60,54,0.0546541417591801,Wednesday,2023,12,16,6
2023-12-27 16:36:00,77,22,15,40,112,54,0.0848427073403241,Wednesday,2023,12,16,6
2023-12-27 22:15:30,69,18,20,31,128,68,0.1296928327645051,Wednesday,2023,12,22,6
2023-12-28 13:48:00,71,16,20,35,76,56,0.052,Thursday,2023,12,13,4
2023-12-28 13:53:30,70,20,13,37,40,50,0.0785619174434087,Thursday,2023,12,13,4
2023-12-28 13:59:00,84,20,24,40,75,51,0.0531520395550061,Thursday,2023,12,13,4
2023-12-28 14:13:00,65,17,21,27,59,65,0.0827586206896551,Thursday,2023,12,14,4
2023-12-28 14:32:30,73,19,18,36,42,45,0.1616161616161616,Thursday,2023,12,14,4
2023-12-28 14:51:00,66,16,15,35,64,63,0.0857142857142857,Thursday,2023,12,14,4
2023-12-28 14:52:00,84,21,23,40,69,58,0.0531594784353059,Thursday,2023,12,14,4
2023-12-28 14:59:00,75,20,17,38,35,65,0.0927318295739348,Thursday,2023,12,14,4
2023-12-28 15:32:00,78,15,22,41,56,58,0.0765550239234449,Thursday,2023,12,15,4
2023-12-28 16:38:30,82,21,22,39,86,54,0.0714924039320822,Thursday,2023,12,16,4
2023-12-28 19:46:00,82,22,16,44,93,57,0.0968888888888888,Thursday,2023,12,19,4
2023-12-28 22:29:30,84,21,21,42,102,68,0.1239024390243902,Thursday,2023,12,22,4
2023-12-29 13:49:30,64,14,16,34,15,53,0.1166219839142091,Friday,2023,12,13,0
2023-12-29 14:07:00,87,23,18,46,111,67,0.0466222645099904,Friday,2023,12,14,0
2023-12-29 15:17:00,76,18,20,38,52,54,0.0758835758835758,Friday,2023,12,15,0
2023-12-29 15:17:30,77,19,15,43,87,50,0.0323299888517279,Friday,2023,12,15,0
2023-12-29 15:58:30,73,22,13,38,75,47,0.1925078043704474,Friday,2023,12,15,0
2023-12-29 16:34:30,82,17,20,45,91,56,0.0814880425155004,Friday,2023,12,16,0
